,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
57,HUsolar,30973207.15037401,102708.38054316078,-0.1338243881014781,-0.8688328503209157,0.4834915872360202,0.6545354888750189,-0.4020303709876525,-0.8706941386019762,HU,solar,32918909.322218336,0.9408940875653165,47.162494,Hungary,1.4312181840563618,-7.823854424560699,0.10327553279134191,0.9408940875653165,0.10327553279134191
58,HUwind,1920142.241950686,4662.481883546965,0.1720925743614706,0.4851164364042081,-0.2659884129357232,-0.454673415423971,0.2471660624475027,0.502753641799672,HU,wind,32918909.322218336,0.05832946113602563,47.162494,Hungary,1.4312181840563618,-7.823854424560699,0.14103710770279693,0.9408940875653165,0.10327553279134191
59,HUror,25559.92989363735,19.7,-0.1010389931788077,-0.102458268240075,-0.1001913383271374,-0.08901227855414,-0.0653213302405575,-0.078757279531604,HU,ror,32918909.322218336,0.0007764512986578779,47.162494,Hungary,1.4312181840563618,-7.823854424560699,0.444335058299794,0.9408940875653165,0.10327553279134191
60,IEsolar,13440979.13674958,45292.09928797928,0.1417212568472458,-0.5741100868340039,0.327442397277765,0.4297390989328615,-0.3912038734666132,-0.5528671847050672,IE,solar,34941824.42965399,0.38466735369841365,53.41291,Ireland,0.1095498396720768,-8.38026722351906,0.10163086099331509,0.38466735369841365,0.10163086099331509
61,IEwind,21304751.48104842,22258.218678586018,0.1713523851015403,0.4467261353154874,-0.1687295961608447,-0.3823535748136605,0.205719887251482,0.4463861833656607,IE,wind,34941824.42965399,0.6097206379117335,53.41291,Ireland,0.1095498396720768,-8.38026722351906,0.3277956728182272,0.38466735369841365,0.10163086099331509
62,IEror,196093.81185598983,216.0,0.5823008274484077,0.7490184461512265,-0.1226962519678321,-0.1996454874288781,0.6663512505133331,0.7207351540378464,IE,ror,34941824.42965399,0.005612008389853033,53.41291,Ireland,0.1095498396720768,-8.38026722351906,0.31090469916284535,0.38466735369841365,0.10163086099331509
63,SKsolar,19902883.81182761,72476.2663667999,-0.0571186785993679,-0.8573833890388965,0.4325474190633428,0.581556596182873,-0.4299042951371141,-0.8484609070960571,SK,solar,21675552.030261658,0.9182180820142809,48.669026,Slovakia,0.7963478603624393,-9.769974226205006,0.09404535362576677,0.9182180820142809,0.09404535362576677
64,SKwind,1059985.7616510142,2852.3266830933417,0.2002671818418506,0.4857700654451742,-0.1995489444114934,-0.3767607746102432,0.2528595351537155,0.4910208215264657,SK,wind,21675552.030261658,0.04890236521640361,48.669026,Slovakia,0.7963478603624393,-9.769974226205006,0.1272676179186957,0.9182180820142809,0.09404535362576677
65,SKror,712682.456783034,641.33,-0.3467214329737089,-0.3909462389734507,0.0109577285515723,0.0432718521963414,-0.3386846851672075,-0.3639641759413989,SK,ror,21675552.030261658,0.0328795527693156,48.669026,Slovakia,0.7963478603624393,-9.769974226205006,0.3805674684089902,0.9182180820142809,0.09404535362576677
66,LTsolar,4613090.223169171,14964.305468646166,-0.0365663634684028,-0.5848400621785785,0.5177809908791339,0.6443363675291124,-0.3658282807161489,-0.5886587501544278,LT,solar,8753256.497954827,0.5270141717253466,55.169438,Lithuania,0.5111031190628047,-11.046994008395355,0.10557291965227972,0.5270141717253466,0.10557291965227972
