,name,Generation,p_nom_opt,load_corr,week_corr,cool_corr,week_cool,heat_corr,week_heat,country,carrier,total_gen,fraction,latitude,FullName,avgCDD,avgHDD,year_CF,solarfrac,solarcf
68,LTror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LT,ror,385531.1464250825,0.0,55.169438,Lithuania,0.5111031190628047,-11.046994008395355,0.0,0.9998727627788224,0.10770377630647111
69,HRsolar,1409073.6235206858,5905.614585090517,0.2972326889571539,0.1737344590564589,0.226772488069841,0.1755508427321797,-0.2207020032739635,-0.4045557947039392,HR,solar,1830691.6786187342,0.7696946678557247,45.1,Croatia,1.320854110800872,-7.156957526750994,0.08171197987218931,0.7696946678557247,0.08171197987218931
70,HRwind,6.919481802462835,0.0242662916529489,-0.0801052706682104,-0.3095126939643623,-0.205168743299443,-0.4065988097855181,0.2879042891574235,0.5540829180588721,HR,wind,1830691.6786187342,3.77970899375236e-06,45.1,Croatia,1.320854110800872,-7.156957526750994,0.09765338613247371,0.7696946678557247,0.08171197987218931
71,HRror,421611.1356162459,278.66773029167683,-0.1497203898003457,-0.4526472971571146,-0.3689930865891266,-0.4971382148262528,0.510906870381159,0.53826499951169,HR,ror,1830691.6786187342,0.2303015524352815,45.1,Croatia,1.320854110800872,-7.156957526750994,0.5181345362805923,0.7696946678557247,0.08171197987218931
72,LUsolar,2117747.630810551,7476.387043804747,0.3883109588662027,0.2416208486108279,0.4273706446559163,0.5995090960915527,-0.3773758948339279,-0.6965015856808854,LU,solar,2338505.7079140716,0.9055986579992421,49.815273,Luxembourg,0.4548944520012355,-9.791205747809329,0.0970062188727638,0.9055986579992421,0.0970062188727638
73,LUwind,153755.0392870303,274.7044040239366,-0.1565697761672979,-0.2641019834211555,-0.1684097351934517,-0.3035785262375442,0.1602287157377709,0.2869957241294266,LU,wind,2338505.7079140716,0.06574926833263048,49.815273,Luxembourg,0.4548944520012355,-9.791205747809329,0.19168180269757318,0.9055986579992421,0.0970062188727638
74,LUror,67003.03781649034,30.9,0.2060778929110768,0.4136036398359485,-0.0321965555045292,-0.0476231464776525,0.2452253351004339,0.2807128316601121,LU,ror,2338505.7079140716,0.028652073668127376,49.815273,Luxembourg,0.4548944520012355,-9.791205747809329,0.7425969523483879,0.9055986579992421,0.0970062188727638
75,SIsolar,128.77197504754207,0.5560111896309006,0.354885838625831,-0.023384219847189,0.4422975548098072,0.6349064012025307,-0.3253006472629657,-0.6316404533341674,SI,solar,1162427.6029536466,0.00011077849039401815,46.151241,Slovenia,0.896834800969991,-8.809723804192206,0.07931493516148981,0.00011077849039401815,0.07931493516148981
76,SIwind,0.8269132869236504,0.0053494983660246,0.0123862613903231,0.0088771421957243,-0.1321305427108459,-0.3273250722043462,0.2583251890924558,0.48366127979836,SI,wind,1162427.6029536466,7.113675594269458e-07,46.151241,Slovenia,0.896834800969991,-8.809723804192206,0.05293757702997786,0.00011077849039401815,0.07931493516148981
77,SIror,1162298.0040653122,861.3349999999999,-0.0918127738804026,-0.2370546003219893,-0.2608619907831963,-0.3719594490383972,0.2451324157542453,0.2461871416252919,SI,ror,1162427.6029536466,0.9998885101420466,46.151241,Slovenia,0.896834800969991,-8.809723804192206,0.4621282795500042,0.00011077849039401815,0.07931493516148981
78,CYsolar,0.0,0.0,,,,,,,CY,solar,0.0,0.0,35.126413,Cyprus,0.0,0.0,0.0,0.0,0.0
79,CYwind,0.0,0.0,,,,,,,CY,wind,0.0,0.0,35.126413,Cyprus,0.0,0.0,0.0,0.0,0.0
80,CYror,0.0,0.0,,,,,,,CY,ror,0.0,0.0,35.126413,Cyprus,0.0,0.0,0.0,0.0,0.0
81,MTsolar,0.0,0.0,,,,,,,MT,solar,0.0,0.0,35.937496,Malta,0.0,0.0,0.0,0.0,0.0
82,MTwind,0.0,0.0,,,,,,,MT,wind,0.0,0.0,35.937496,Malta,0.0,0.0,0.0,0.0,0.0
83,MTror,0.0,0.0,,,,,,,MT,ror,0.0,0.0,35.937496,Malta,0.0,0.0,0.0,0.0,0.0
