cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
low voltage,generators,solar rooftop,7584788.005041269,15836214.30675275,129654570.0458268,293128105.8845899,427266343.7342539,427264808.76148397,442153079.03372365,7584253.699670129,7581678.774258142,47591530.903359815,152363466.4527522,250829505.2948895,466212339.4313133,889161578.7002683,8942108.156734655,24503769.422464266,133534929.60214256,288284934.8347506,418468645.8341018,418579379.69230515,435235272.2083544,8942769.945628311,16769717.4610253,70716123.24170986,166606288.72801661,274809502.3606035,455740556.15895694,880987276.8374985,9013349.066611296,24464305.374906506,133527745.86939473,288473421.8954576,418555859.45234936,418655153.5597824,435377673.86329705,9013651.661370188,16593442.953588651,72139423.86331706,167390114.52329844,272091210.01938576,458210932.5212868,883526565.1658497,9170219.439446514,24543357.977535952,133696800.0290701,288930271.58785707,418626900.1157701,418741346.3584986,435596481.383663,9170661.460320128,16324059.413841847,72642556.2245266,167444935.4984771,268738376.70846283,457364837.104222,882777495.1233519,10987019.41043835,26146231.14051331,134874129.0195353,289271058.37353176,419560374.27967876,419639745.67904377,444763305.23559797,10987215.61918981,18443536.01662422,76346656.2062169,170343253.95113483,271590174.3304041,456879821.1663654,882524563.0394127,11955625.93764372,26551830.245794162,135102440.4726446,290253267.1904286,421428474.5021125,421493352.09233516,454777907.43911165,11956168.509919446,25753779.837273628,74303415.45018442,169989126.77638334,265579031.21001878,447539787.161574,877921456.0708714,11737405.695527868,23319762.814935386,134863627.1201407,289972764.9918951,421132709.2755783,421238734.0182136,475206185.53515196,11737101.063115941,23320395.359747484,71117556.00762482,167103280.07020888,265983497.6440953,432725572.993256,863355408.2747116
low voltage,links,BEV charger0,,-126781408.92410952,-316976168.36900723,-535413933.6675886,-685525145.9156194,-798466872.518085,-922742021.4900968,,-107021929.79688245,-268162413.8417445,-493263177.8510288,-661982919.751885,-801843914.9063869,-956319992.2360476,,-129352166.34627056,-318934842.5552697,-534735638.259492,-687051354.9596043,-804088660.4786577,-922109035.9696611,,-125304929.7516941,-288460801.4175736,-502284337.9120107,-662826867.0468398,-795383644.3592098,-956031091.854636,,-129398017.2753856,-318906282.85180104,-534741588.6089722,-687026840.7014107,-804096048.4315307,-922122133.6217856,,-124636677.46041405,-288660267.50408024,-501859984.8906464,-662543505.9897987,-796503527.0630338,-956720447.8522599,,-129364725.77446327,-318880262.5913166,-534725325.1792987,-687002733.6398116,-804076356.9696333,-922120087.96511,,-124471923.70058583,-288377552.7156576,-501298870.95374566,-662552764.911292,-796763437.632691,-956759750.6793967,,-131612714.44814727,-319037686.28287315,-534614212.1112499,-687165536.7304679,-804300436.1099857,-923062907.8442249,,-123933374.66074108,-288591240.6747058,-502104626.088686,-663228762.6341333,-796929846.633099,-956666789.2598293,,-131725935.9211191,-318972987.4671194,-534308158.3752153,-687251304.0357386,-805442024.0241276,-920083665.026838,,-132051292.89273766,-289841345.6612076,-503054945.6554566,-661251893.3585829,-795473449.2690543,-955252463.4426354,,-129986885.6553433,-318898801.0729583,-534485543.39167035,-687290969.8106599,-805600070.323943,-924717731.2727039,,-129987216.1282919,-289979216.6835655,-502296198.45361567,-659642079.1899887,-792489421.907136,-954690972.89096
low voltage,links,V2G1,,20027179.310122773,50086291.58365791,61689357.63896127,59280796.681927085,51564680.928070255,44762061.10176834,,4022001.217279198,10547150.41632596,27547245.427251223,40211593.48926758,54300085.262627356,71960217.40611248,,22109492.821938552,51672817.67438927,61139938.35810416,60517026.00749872,56118329.1761427,44249342.83018279,,18831231.180334367,26988844.35273818,34854385.07663874,40895190.798155,49067266.11937129,71726208.0970542,,22146632.075030964,51649684.31438702,61144758.14122289,60497169.45837229,56124313.41795323,44259951.92841924,,18289946.824397344,27150411.88278852,34510659.12934854,40665668.34200835,49974371.109469086,72284586.45508601,,22119665.958777335,51628607.903403245,61131584.76319087,60477642.738468654,56108363.33382588,44258294.94648805,,18156496.278946165,26921412.90411217,34056156.84044023,40673168.06835362,50184898.67089454,72316421.74515153,,23940536.78445914,51756121.09355379,61041583.178442284,60609513.241898894,56289867.43750205,45021979.0485777,,17720271.556661062,27094500.150938507,34708818.499739036,41220726.22386436,50319689.961222745,72241122.99521528,,24032246.178674515,51703715.05283212,60793679.65200878,60678984.75916602,57214553.64797656,42608792.36650228,,24295785.324704643,28107085.19008424,35478577.34881758,39619462.11065928,49140008.09634694,71095519.08329746,,22623615.462288372,51643624.07355883,60937361.5152738,60711114.036899015,57342571.15082464,46362386.02567299,,22623883.145376597,28218760.71819335,34863992.11534151,38315512.63409626,46722945.93319215,70640711.73645382
low voltage,links,electricity distribution grid1,3496138083.452514,3726553053.9512076,4403902593.205231,4644155594.799151,4729793416.048979,4862970846.422859,4849440389.590627,3496187767.3404512,3611438548.0283747,3747139111.9481206,3980783439.9869027,4198294508.710425,4206895388.4997935,4363846760.066657,3672320332.9125605,3867118809.569178,4451809241.150431,4692142594.973204,4782928278.006517,4939572817.847771,4925617783.355406,3672118200.8196564,3851780425.733914,4005083607.9047546,4168989549.3120494,4297953213.82711,4223740430.8740425,4368902562.573665,3671634424.023837,3868182176.078737,4452365576.319304,4692610140.229534,4783229328.237174,4939230776.921183,4925593836.976801,3671586616.548897,3852542258.295307,4010334482.4414206,4174570095.5118937,4298234619.089001,4216319240.571325,4370887618.286064,3671005346.0549893,3866815753.05926,4453001347.349329,4692886265.508255,4783502898.310151,4938690583.723756,4925792453.655011,3670448933.5549417,3843952403.0319953,4003156161.6139307,4174989013.5232496,4300813468.562795,4216565373.5389276,4373438027.202651,3662390761.5169196,3864130087.324368,4452314180.257702,4692359762.856285,4782926705.2948,4937833103.208415,4904540897.710391,3662303004.7842584,3842456008.203378,3998583747.0570636,4172600136.550554,4299204611.178013,4215314791.113978,4373007610.037539,3669351629.7209716,3853409813.649366,4459173992.651786,4696050212.405005,4786424367.545722,4951761484.150478,4860081324.447698,3669195043.845872,3832569077.789572,3990323680.5944295,4153082873.7896466,4277456430.00037,4202455030.0340157,4366341215.880814,3716216324.971254,3859054697.134477,4462824727.311465,4699749181.374272,4789212860.128925,4951847433.6152,4822876187.613108,3716271180.6555533,3859031503.770396,4010323123.679526,4170484482.148416,4288583945.387448,4216275506.9674973,4377798350.901331
low voltage,links,home battery charger0,-4125.196549738174,-1518.1165220237408,-7613.012669005903,-250293.20910776604,-951052.7454456347,-831816.2168846161,-864716.303542415,-4108.5025761269535,-1626.9777908743522,-4775.485281753677,-1081.253214425915,-84508.96358181514,-88578.4360003822,-62408.549824487105,-1048.168976543801,-460.44703056435634,-46981.40781032796,-457592.9781375848,-460611.7841950973,-338884.0816477499,-426212.8553987315,-2146.8423744591164,-605.6365007535355,-1720.2211153818378,-933.6779487866854,-182562.53883331717,-153932.07083013674,-110008.76668908502,-841.463821616797,-4461.178598045896,-44612.71689823762,-458670.1368157008,-460892.37960677635,-337471.29722855834,-426062.85301155876,-1196.1468692028197,-970.021805941155,-1549.7950168714508,-1637.107652020301,-202068.15250794234,-170070.46321375144,-118953.55265095955,-1069.5353619142488,-781.518267043955,-42442.965537146236,-455546.26762319956,-458030.4523218509,-334989.42337934644,-423092.3027261032,-2199.01767896532,-947.4613444660305,-1002.8309991006071,-1180.9039964849467,-202482.28632997407,-172829.11327538133,-120347.43895562529,-2263.4823453419567,-753.5076437833188,-42320.32301688487,-439104.99658225785,-438507.4174514077,-315419.2424279363,-407371.65030512743,-756.2013625337637,-791.6487754072624,-660.2569795716969,-647.398402783276,-206060.76129540763,-172256.64775479503,-120349.80519650207,-1398.2792096986789,-19668.295836819358,-40936.127653310425,-420111.58094466967,-456868.6639115683,-334109.5426272574,-420422.1525171245,-1154.1147147464285,-2312.2570511887975,-3728.253063214564,-496.0061055854195,-205120.92290563564,-175255.6266042688,-119698.57160491114,-1135.7077630867432,-518.1667124644068,-34190.07792962098,-464399.0116604452,-465377.06732178736,-346328.12670801056,-443105.4456240159,-900.7893190676381,-555.8726122086866,-2575.580963459212,-3443.35882266172,-205658.3992429924,-179100.8366904214,-120080.46035823197
low voltage,links,home battery discharger1,3918.935000321912,1457.3920179027807,7308.4929389419685,240281.50598368084,913010.7315039032,798543.6520633746,830127.7385723812,3903.0757271834536,1561.8988527539411,4584.466354288389,1038.0031953492908,81128.6135587108,85035.30749121726,59912.21412828223,995.7600840117016,442.029195780356,45102.15623937024,439289.30514166754,442187.35926129005,325328.7525448239,409164.3841486686,2039.4993470172606,581.4111018668206,1651.4124463222906,896.3309252565438,175260.05568402683,147774.80351454968,105608.42711296942,799.3902743649487,4282.731917866971,42828.21271970697,440323.3775825718,442456.7308852463,323972.4793593114,409020.3818422871,1136.33901943778,931.2210315796826,1487.8033740189323,1571.6235116707123,193985.4467795292,163267.66182968617,114195.42253660486,1016.0581413748076,750.2576152379772,40745.25119455296,437324.46284297283,439709.28040285653,321589.8802142588,406168.6532681506,2089.0658642741305,909.5629865530525,962.7178603356851,1133.6679558535632,194383.01528868097,165915.9661670461,115533.553532409,2150.3072710350552,723.3674140236253,40627.514362452304,421540.84099865303,420967.1649590719,302802.50452770997,391076.8253592853,718.3909743083952,759.9829042534681,633.8467669733396,621.5025320427667,197818.35161648598,165366.39920949895,115535.82512099892,1328.3646573861647,18881.566016567594,39298.68667496296,403307.1600636683,438593.96341168473,320745.1946040988,403605.3087988341,1096.4084905350326,2219.767005768152,3579.1233187299745,476.16591137181484,196916.10666729524,168245.4192073375,114910.6408077427,1078.921894250648,497.4400962462952,32822.47826007691,445823.09801321256,446762.0315453432,332475.0365531125,425381.2724677541,855.749471835148,533.6377637965873,2472.557986752977,3305.6248172458954,197432.0840052942,171936.8212776486,115277.25404988509
low voltage,links,residential rural ground heat pump0,-42893945.70602825,-121803124.97668937,-314472995.5197648,-322102688.1566983,-329203017.3929013,-318808723.45634,-287180281.99469835,-42904290.237504825,-48286760.8156047,-63291049.65565163,-125034019.98172587,-186970427.34628507,-214804515.85373843,-288212079.64115506,-128764405.4809699,-180236189.08842626,-320415207.6567929,-327927212.2897586,-334382246.02683526,-305871092.4312409,-281734705.3055411,-128646104.99347131,-166721586.66580647,-191277511.10107002,-210002748.25103173,-228025936.35141584,-209350751.72896165,-287590429.4641251,-127995913.095842,-180262226.76629478,-320545002.431035,-328078791.53512096,-334491291.3475698,-305866539.1769092,-281912181.8217983,-127967061.11460082,-167653307.74650472,-195930518.2170967,-213766339.40318117,-230252951.2749491,-208758745.08379778,-287738362.21745044,-126925021.47537392,-179186831.15126017,-320886172.8993616,-328462794.9382432,-334920306.71970797,-305980602.3899348,-282063196.291628,-126647553.61283702,-168971590.6937972,-197789266.9973627,-215216167.23349425,-231355459.79083607,-209207386.3673554,-287784522.46688473,-124470073.99211766,-178556006.38028467,-320544129.0451484,-328121608.5990317,-334343156.63863796,-306259720.0241994,-282513717.25038654,-124429236.79642005,-166886226.63201,-196468583.92727327,-214467360.87796482,-231041709.55006364,-209038286.1275225,-287736084.9920981,-142566107.02615398,-180563360.8624559,-320624183.2057797,-328225164.71971196,-334827746.5600711,-302316861.1903118,-283751990.7530866,-142504580.7930546,-173414936.734579,-200325010.76173085,-216863492.02950722,-232090306.42996565,-207409470.40945932,-287532268.3545826,-151550262.84592214,-175228227.82714266,-321168174.6176819,-328614657.47960615,-335302112.2766847,-301545013.47708887,-285296275.21266806,-151574278.43932492,-175220018.70213526,-198777591.01673523,-215206431.14924243,-230575363.90299317,-204598379.54662475,-287407942.8838791
low voltage,links,residential rural resistive heater0,-18489376.980705447,-15452465.728052093,-19424875.222470257,-29406221.01104253,-65033456.65035745,-82852083.31475043,-96075579.49710244,-18500881.80319915,-20567881.725657996,-18112253.557043362,-30274920.546432,-37076298.504921995,-37553488.60294577,-58279118.81370268,-9983734.040426183,-17550382.66779278,-24057117.116472796,-32785700.16524427,-68581500.99794474,-129331643.50103635,-122787328.7364975,-9970878.353823857,-18508105.906515904,-20013334.487348568,-22300178.86271941,-38534233.15467628,-43745949.43962388,-58878204.31178013,-10157436.424501447,-18139323.312274713,-24150142.77867369,-32685030.085375875,-68404564.68962018,-129398333.43680419,-122189574.34936808,-10157256.455856897,-19053490.690064047,-20064205.767044768,-22334954.113145385,-37499740.936066315,-44242211.88989646,-59926816.37211546,-10595880.559792083,-18663014.694470663,-24105178.692285214,-32914013.015588634,-68184238.05231637,-128918400.5028252,-121989476.03262278,-10522051.488279834,-14870772.205673918,-18000846.284747474,-22680023.163409922,-37000779.38439078,-44149823.91787143,-61318943.993907556,-8094372.360065739,-18117950.140485212,-24164833.645615894,-33103359.018278915,-68689370.82565288,-128328399.75822882,-119451625.95299472,-8076138.346145376,-14467492.48032787,-17018674.221379608,-22222528.147625707,-36520226.08331412,-43245316.86419233,-61171332.385549,-10026848.106404847,-18532571.26995813,-23906746.865226425,-33286028.47836812,-70342389.76378722,-143333403.40090233,-113735608.29472513,-9996611.368592797,-17384742.412647877,-21835264.056722496,-24861640.56782213,-34413830.90720164,-43297341.139676504,-57586954.545280494,-15393429.541692631,-20061332.16716855,-24110727.789266635,-33715341.505220205,-71362476.11604236,-143884181.26287082,-105781537.99398412,-15397088.600049635,-20062637.0267888,-25037743.397503775,-28014417.6673221,-35729032.32376117,-44364383.299978495,-55609419.56708609
low voltage,links,residential urban decentral air heat pump0,-1244438.4219821864,-4965527.601690876,-26636757.70589903,-44861190.654700264,-54336344.026145086,-52297737.24242867,-42974982.74078285,-1244613.4975993505,-1243975.3732326336,-2316595.285119617,-7564385.206697385,-18234373.915356584,-20046746.041965075,-50888538.76787306,-6200107.317484945,-7424969.257318348,-27890488.209065016,-45046618.48459826,-54398358.69009096,-53096438.07943348,-43397124.20779997,-6199678.042179246,-7221582.345870189,-7802605.551178123,-11418352.971083604,-20490271.057611063,-19025862.98390439,-50178035.18142684,-6127141.435483151,-7331189.7011190355,-27913905.237012852,-45060588.16469793,-54410120.649124786,-53105257.29128342,-43382223.074012235,-6126538.973832076,-7160214.018304051,-7863985.0506182695,-11184157.285278082,-20323673.920945395,-19614895.22983067,-50639111.20727927,-6033488.14221449,-7227559.081103222,-27923649.206283636,-45034974.701650985,-54435452.50799181,-53135376.05756238,-43382092.46726679,-6031934.444228777,-7091407.440066971,-7791222.729467131,-10992705.196477298,-20295539.287425395,-19975073.507451795,-50738528.163625896,-5866666.365425842,-7157143.439271502,-27934605.82478619,-45003853.44816312,-54488944.252690114,-53177712.315289535,-43664191.8862453,-5868125.187099301,-6886619.610606093,-7655778.107309241,-10877892.399431609,-20476527.445497073,-20176466.10201032,-50707409.29623766,-5706305.093621822,-6727358.271449769,-28011304.681148928,-44951582.24391449,-54708467.72842826,-53463733.42904365,-44292904.60412136,-5706766.863514068,-6539423.2041999735,-7372177.141490548,-10458383.96059352,-19735491.16089785,-19483331.435541384,-50819765.23243107,-5821775.6394211855,-6734319.377999691,-27980418.4257321,-44965941.8157291,-54868848.717652366,-53598496.57672387,-44290647.15091605,-5821766.231079729,-6734856.943133486,-7402306.301648153,-10405179.93385787,-19892070.177915506,-19511324.61817174,-50839097.927498564
low voltage,links,residential urban decentral resistive heater0,-2705.2787771555845,-48126.93559471491,-3478421.9898582962,-9116855.39857991,-19736801.57058125,-19392383.567945533,-26561368.996203113,-2838.9301838277142,-34481.75393860468,-277721.01709647785,-3265643.247365634,-6189423.586636308,-5378693.953592424,-12912828.312661527,-2954.2361995855126,-43365.26064341869,-4023517.410274036,-10008190.584243817,-19487109.12821849,-16460827.353829438,-26205245.465481445,-3006.0544406092263,-44680.60988331059,-542591.9104126776,-2516108.2173431986,-6061627.455480082,-5051789.944023775,-13615868.716426833,-2781.8926608832526,-68118.55411320242,-3665153.0868559186,-9905043.694803175,-20133459.42211225,-16853524.542743225,-26421906.312687658,-2777.8495990937604,-46101.80204577818,-412485.0209592404,-2543592.136736093,-5763024.674198225,-4374554.5509401625,-13297089.307092581,-2579.8335376681357,-48644.478037384426,-3929894.2591610155,-9972854.881744593,-19532645.760762684,-16384054.848150097,-26494598.897717472,-2862.01525453153,-46126.16193951695,-390595.68653577217,-2746474.3780111494,-5645220.07481138,-4299898.627550201,-13171731.757703394,-3650.906276631788,-48073.46460031909,-3297176.140636145,-10015362.908307483,-19949572.39345943,-16674039.423748724,-25561256.520960666,-2960.5770533924306,-41573.07063758547,-407313.884847037,-2598039.1648743874,-5504098.822334176,-4214359.248037095,-13192669.847235583,-5680.019788670108,-116768.13269024433,-3539454.159363333,-9927349.990986332,-19570490.70753783,-16229195.722262267,-23311875.11373315,-5290.790114535382,-58282.64114116956,-415643.05119239906,-2750782.434232276,-5500967.934696362,-4146434.675347121,-12500994.374529261,-15580.468528179139,-65467.57984952636,-3469175.5026468337,-9793653.529434012,-19409034.689024683,-15744027.312756645,-20659959.05446435,-15694.709651024246,-65076.29845309182,-471520.7015290168,-2694357.4161844044,-5327197.100831003,-4133113.140384188,-12322210.24173023
