cluster,,,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m,37m
co2,links,residential rural oil boiler2,0.049160148557059684,0.017827743196199126,0.0021111015006806118,0.0010391955741629346,,,,0.03364488554052457,0.03034215010728407,0.033562412501318445,0.003603911013396255,,,,0.019732290830780545,0.006283484635131633,0.003962480719423024,0.0007277715284037903,,,,0.0376329456316789,0.016546196771957747,0.01085560228488824,0.003262229152796476,,,,0.020520383813067925,0.036443001485464435,0.0010713911101806015,0.0009949637617178658,,,,0.023012828113201194,0.017895642349972363,0.01251401562065763,0.004556882446764718,,,,0.03506241165995067,0.008743186133390908,0.0017949793518517061,0.0009827084233044955,,,,0.04606486744238785,0.018442523959949626,0.011823751508072595,0.004051682664465823,,,,0.03069046661144426,0.011145761815552267,0.0008335036454702993,0.0018668289492241542,,,,0.019435024271039807,0.019391494832153182,0.006467999577494672,0.002746491211240128,,,,0.02637475073345688,0.17547377577954942,0.0025462199493077988,0.0011683353629043918,,,,0.028310682551070533,0.024087069147083178,0.019216016087961318,0.002147369208280372,,,,0.023249834973916427,0.011067914882852099,0.0018833441557196528,0.001042404195560708,,,,0.018469940561785726,0.013385422377610843,0.01436871653374101,0.004062653715573147,,,
co2,links,residential urban decentral gas boiler2,240.87064861885858,0.008607951098382437,0.0010286080712073517,0.0005594733807593251,0.00014728577644885983,6.970161884157702e-05,8.916474724829905e-05,229.86273578384365,13.888644420776275,0.027076909840605255,0.003658338646288126,0.0015712031807171714,0.0015559487906831263,0.00038081262204548696,0.006329038484630558,0.002216726475121978,0.001690976399966186,0.0003887413434404976,9.322859039479652e-05,5.612024697295756e-05,3.9474265863114295e-05,0.011935794773618839,0.004249784853691778,0.00385917108238515,0.0015856620599914303,0.0011284533417191944,0.0008874254988125783,0.000626386478258656,0.005908510277878555,0.013225412928583563,0.00046328125760926363,0.0004890530642392705,0.00010938077052713367,3.151469698202812e-05,6.087891978112724e-05,0.006755886509362195,0.004704566838231333,0.004504982438955107,0.0025641504310401314,0.0021188346010188237,0.0007739659914890964,0.00037619734806311705,0.009002752961050584,0.0032006988484874744,0.0007586716235498131,0.00047252209562517777,0.00016154782012789306,7.741869739703739e-05,3.6995743311575205e-06,0.013083930950079703,0.004935340826255045,0.003520679463702361,0.001957012029584217,0.0018953834969756428,0.0013863348982308332,0.0005513811088288222,0.009755248591134833,0.003973387241644342,0.00035193990085892484,0.0009741107702618561,8.318595193615231e-05,3.939719085675586e-05,4.338868837827308e-05,0.005497162485711695,0.0050701193294280505,0.0020544692442882755,0.0011580951175155004,0.0019400230220498163,0.0009055934512687604,0.0003469404866465555,0.006462543817770593,0.056999921167782706,0.0010910549146512809,0.0005460971123665602,9.229257460585357e-05,8.141629063150128e-05,0.00013106603373035764,0.006712010629201636,0.00596459769650538,0.0063021465333838985,0.0009979139925144719,0.0012127799627280455,0.0009811844718118957,0.00036560421512215675,0.00534273410158359,0.002783683137631387,0.0008215649375405083,0.0005562574028688126,0.0001068598729639312,3.6397956787328874e-05,0.00010933161639117135,0.004158023250576591,0.003264682317263206,0.005508021939107622,0.002145548227538636,0.0007208359536439592,0.0008985245689532056,0.0002556769017308266
co2,links,residential urban decentral oil boiler2,0.01068409363754741,0.00400761428532738,0.000478431140818275,0.00021250653089606436,,,,0.007535983172288119,0.0064094944689774,0.007594769454633747,0.0008024322472509587,,,,0.004316541185489621,0.0015947435379483647,0.0008569026632650899,0.00016922720798488218,,,,0.008304011820825031,0.0037987943212365633,0.0023986889716812003,0.0006738614364585781,,,,0.004663119074321459,0.008245868271048623,0.00025368807016421755,0.00022434683292125684,,,,0.005132855695992914,0.004084579916681945,0.002720780775257358,0.0009614915324995275,,,,0.007951674278023391,0.0021659155036691646,0.00042893989593904207,0.00021332804615470578,,,,0.010233192524469883,0.004183332519949653,0.0026495294965342103,0.0008564035391524759,,,,0.007256636366026587,0.0027378511698404728,0.00020873937119540408,0.00041077357706263505,,,,0.004617745291763543,0.00441566445685537,0.001478765174461974,0.0005626729951185056,,,,0.005910427652930829,0.040244284351519694,0.0005860006469718384,0.00026032950048817847,,,,0.0066836169429990155,0.005170896303431782,0.003996366134607735,0.0005042444121711912,,,,0.005168535130936877,0.0026217401148521387,0.00041747206676789243,0.0002362726916747343,,,,0.00415772190635706,0.0031687687427827556,0.003239091727307214,0.0009246282224639619,,,
co2,links,services rural gas boiler2,194.9138305588771,0.03952125004647729,0.004541359573460068,0.002634562745937106,0.0007807617811195389,0.00017327131293075364,0.0003106320677251009,202.45514174529234,237.42829968239764,77.70670890743031,55.206490073974535,0.010937109095694767,0.008763493878096433,0.0024407670641774324,0.027579838092905085,0.01062419545171188,0.007380187493973655,0.0017824022632814789,0.00047231279375225046,0.00015183693016451074,0.0001644209962387374,0.05071613018680717,0.020194846795369495,0.018406763991376668,0.008423110230858245,0.006819458862192809,0.005582409672568585,0.003979808780311429,0.026252751786027154,0.061278729412998854,0.002108638121835432,0.0022036148890206973,0.0005478169278838144,9.813059437449459e-05,0.00024352011662727834,0.03000792981204447,0.02240537142003439,0.020947189023320562,0.01217142077988277,0.011810464453938017,0.0038512044831485767,0.002547642872611537,0.04015950251420458,0.014913896897805012,0.0035406094441644887,0.0022133760357247122,0.0007752889310340807,0.00020722362838388928,1.4537203556418757e-05,0.058058980501986476,0.02399942764629711,0.01677978100739692,0.010181039905552932,0.011441026914552791,0.006875777827286491,0.0035886387394642363,0.03975679921006985,0.018223224543351572,0.0015773145427049548,0.004240527221545881,0.00034710366330847973,0.00010592714608112699,0.00016986192743069706,0.023322864830227875,0.024345121713887165,0.009708832275568872,0.005859041863082353,0.01091674759865095,0.004605482554497004,0.0024202856029151465,0.026936305115273257,0.25522785835801304,0.004999744966569336,0.0025277337666088254,0.000433553479000272,0.0002313511859587213,0.0005185348258611816,0.028334744266918697,0.02679197110423991,0.029798889389185384,0.005448984213879209,0.0074267018498281176,0.005326623393441589,0.002259367415123722,0.020389519778704585,0.012679940989741343,0.0036035623509375254,0.0026080794735382465,0.0004967340965077927,0.00011169781233338898,0.0004764396972171209,0.017070560476628267,0.015009205393312037,0.026048993504095543,0.010959178075149149,0.004386096388580224,0.004612707313038938,0.001629971947270747
co2,links,services rural oil boiler2,0.03803515790300937,0.0134329550536434,0.0016510832653589317,0.0009073912888231067,,,,0.026927311132643923,0.025529953541885746,0.027206913933844182,0.00286576602784454,,,,0.01689120003234683,0.005764291581472824,0.003202196959023125,0.0006315663985049767,,,,0.030962412818899505,0.01453351576369493,0.009069585097412694,0.0027061032724218295,,,,0.017337137992275674,0.03044361753620404,0.0009585488995657264,0.0008470588606420829,,,,0.01882526976568786,0.015469780311642159,0.01010302571368119,0.0034660045395696294,,,,0.02906035533059368,0.007592878737935235,0.001606248792247124,0.0008292031894636917,,,,0.03881521651420179,0.016050992941255175,0.010010481457437864,0.003506846344672915,,,,0.023693109582640433,0.010010302540023363,0.0007523517232315899,0.001542253761752722,,,,0.016674451854332892,0.01709607914309366,0.0056050270700458045,0.0022156847780740304,,,,0.022482975647848433,0.14664336659966537,0.002142978137282347,0.0009391668155715573,,,,0.024218722723564408,0.018874925745762182,0.01584537607485831,0.0018893892786461962,,,,0.019534571938627482,0.009867938976021156,0.0015670176253638497,0.000916692549019987,,,,0.01600287235183119,0.012092988856530129,0.012284208218759987,0.0036256477259477356,,,
co2,links,services urban decentral gas boiler2,140.6352504000673,0.0071530184077137115,0.0008964528342710022,0.0005072077558334437,0.0001384071433800089,5.721692430629103e-05,7.97145029761062e-05,137.57668633546808,11.562294641865925,0.02611710326056683,0.0034181079032875946,0.0017295965857523083,0.0016024474968814298,0.0004704955846038637,0.005394896549514375,0.002084757864402202,0.0014612134441708907,0.00033807184864600125,8.907445994956339e-05,3.909068083957147e-05,3.067501217316616e-05,0.010099379661346167,0.003746665050407723,0.0034970617673136402,0.0015117643903876743,0.0011171013294307421,0.0010591153087225653,0.0006563591026974386,0.005046236339027054,0.011744193451103347,0.0004317356820735751,0.0004290397388134484,9.883003154231077e-05,2.2665401793825788e-05,4.8329390126801535e-05,0.005677594776447712,0.0041591584399933105,0.0037186825201200677,0.0022447006645459956,0.001922960108767243,0.0007247431071333534,0.0004439747728627368,0.007651331917722842,0.002888500508418227,0.0006870001568240953,0.0004001679881576023,0.0001352577798441314,5.277225006549339e-05,2.6461905214862854e-06,0.011597435236636925,0.004422167163994557,0.0031480392139588247,0.0018218407532470241,0.001982853268623176,0.0013294382399317787,0.0006193829881843329,0.007783773661891672,0.0037866267338723127,0.0003323999838829716,0.000889832609058422,7.570649635227296e-05,2.6549961688650107e-05,2.9371641428842343e-05,0.004730614879573995,0.004722492760968731,0.0019258475495695729,0.001095732062663079,0.0020473987380931298,0.000904461735319239,0.0004133595483812584,0.005490636338358974,0.051002509098977314,0.0009749736328640356,0.00048576358074975683,8.792788532414073e-05,5.874621392904545e-05,0.00010478822403104629,0.0058982734780624975,0.005155485928999187,0.005591837764891623,0.000993903391349799,0.0012604843386905097,0.0009411122378561465,0.00038419765283176035,0.004599080765592871,0.0026104700326259702,0.0007278309807109983,0.00050456184762201,9.781079522476237e-05,2.6346593620142714e-05,9.221352801748749e-05,0.0036387931568022665,0.0031141715090653526,0.004887084618889422,0.0020487437368297097,0.0007769242151250338,0.0008485415231412013,0.0002733423245339399
co2,links,services urban decentral oil boiler2,0.007715502288493038,0.0024211052741728136,0.00027505734358522515,0.00015400493647576546,,,,0.0051184944197431494,0.004658070982550178,0.003874862422797186,0.00044441765989274213,,,,0.002868086627449431,0.000801798336608483,0.0005700603462454722,9.767128551423672e-05,,,,0.0054116351880725095,0.0022901213685006467,0.0015231936654785338,0.0004685490448338058,,,,0.002980125591287337,0.004845580891130177,0.0001566404538960528,0.00013410314897649843,,,,0.0032726148839800047,0.002508877908553448,0.0017689146833019496,0.0006307451532637243,,,,0.005299106068863642,0.0011619268261613583,0.0002588848609485666,0.00014026066117776007,,,,0.006630936351571405,0.002656418661883135,0.001703907414761717,0.0005474662340767287,,,,0.004167816841391781,0.001518062711097541,0.00011383525674841383,0.00025740640949750167,,,,0.00284651680640533,0.0027954355808274714,0.0009059725282153144,0.0003795993175943826,,,,0.0038554513358898643,0.023794523256347892,0.0003694772453122959,0.00015661602903109317,,,,0.004081419545880519,0.0034933208627538426,0.002846599281576996,0.0002843704240164922,,,,0.0033725389926269416,0.0015415016748264452,0.0002603822181348187,0.0001454373867743419,,,,0.002605619240642091,0.0019043882644008763,0.0020835275802202667,0.0005563185995534569,,,
co2,links,solid biomass for industry CC2,-0.001396003155766772,-0.01114711589624224,-24054.109291113557,-24054.109548608343,-24054.10959249654,-24054.10959093112,-24054.10931615049,-0.001184518930511291,-0.0026752660402300497,-0.005849189888776438,-0.0013322715359765857,-735.3550821872205,-735.3635261445759,-25390.448978768884,-0.0005686626816622951,-0.000890320772946579,-24054.109210742306,-24054.10956862974,-24054.109577611773,-24054.109572925852,-24054.109554335057,-0.00112834309389195,-0.0002811166155872875,-0.0005105428815510445,-0.00048252198886364285,-0.002260466021907031,-2589.7723966608523,-25390.448839278066,-0.0005015039129878178,-0.009482318202486179,-24054.10956549935,-24054.109582774698,-24054.109584274673,-24054.109586239316,-24054.109464493973,-0.0007327638443021665,-0.0002884635153857828,-0.00047735877670940994,-0.000674654008914697,-0.0023052648662065444,-4041.563121834103,-25390.448876048948,-0.0008478490936949218,-0.0014473991934897176,-24054.109543054445,-24054.10956725882,-24054.10958997736,-24054.10956968559,-24054.109582021756,-0.0013050156099857276,-0.0002877856518085774,-0.00040913117177590716,-0.00033200917419075934,-0.0016591706788300108,-4356.397214688139,-25390.448824177103,-0.0010310202647260279,-0.0012386209535395916,-24054.10955781475,-24054.109500730727,-24054.10958469505,-24054.109582205485,-24054.109557693988,-0.000373621752375597,-0.0004288553540623973,-0.0003357043488480619,-0.00029383903353028863,-0.0012234280923166137,-4227.84425712637,-25390.448914911052,-0.0007090264731959994,-0.014202939298640523,-24054.10944432914,-24054.10951272719,-24054.10956724901,-24054.109572809055,-24054.10948269936,-0.0006824531217446996,-0.0009449021035837994,-0.0009851494182503058,-0.00018304397705990426,-0.00048805782119857737,-5640.913436565652,-25390.44883943922,-0.0007597122404053228,-0.00029574089617820663,-24054.109468832514,-24054.109564680464,-24054.109561279678,-24054.109585533155,-24054.109513446016,-0.0005693475638900365,-0.00027346080885002277,-0.0007286124356167186,-0.00034066424783805923,-0.00021301685805571902,-5640.993558869462,-25390.448911532938
co2,links,urban central gas CHP CC3,0.005568075815436706,0.00991118376358438,0.0013474375111342718,0.0013238649258295835,0.0004011170676310411,6.209141120564007e-05,7.063218560780634e-05,0.004678582975508015,0.005400719058636312,0.020143100155919857,0.0028842670892423533,0.004207490535892706,0.0008751653111524219,0.0006208451987029979,0.0011489387062293365,0.0005874377015464741,0.004218140543822731,0.0013785019845984794,0.00030544405530862946,4.8916334692510154e-05,3.5154595111469106e-05,0.00227842850408712,0.0007198538698244514,0.0019312646871238112,0.0009711687927212939,0.0010496593978246793,0.000636016170284052,0.0006107744907502639,0.001097628716377376,0.007860628213209021,0.0009530897461242727,0.0011565104257012496,0.0003900909893245748,3.0437884901627363e-05,5.7537364007261434e-05,0.0013185726908229011,0.0007563133822245142,0.0013549688397456665,0.0013563966579483446,0.0014015429832351437,0.000654367001611626,0.00043984598362706973,0.0015744825776863136,0.0008814457619209425,0.001533585229030428,0.0014048365407152608,0.00039103899454236786,6.365497496368433e-05,3.6050115599653545e-06,0.002791142135177921,0.0011802266470916326,0.0010159459794894354,0.0010740882378483714,0.001353968852901869,0.0010214990035501764,0.0005118555648102527,0.002348004132322358,0.0009148845134799763,0.0005659630925021036,0.002944437018512425,0.00023551063059736727,3.183214388051256e-05,3.2805964509868866e-05,0.0009787348138075463,0.0008170798847281616,0.0006570233175653849,0.00044649749767198665,0.0013729591331973724,0.0006713314101361991,0.0003969912247650441,0.001699044608474074,0.019149946309995496,0.0023450635421970976,0.0015097274753755098,0.0002283905259509457,6.206048748931554e-05,0.00011474042388712243,0.0015346423940930567,0.0019558507559001,0.002810929960708968,0.0003571484892484225,0.0005710873758295631,0.0008491463419661601,0.00036638692023927135,0.0013456954620351446,0.0006370895863891787,0.0020115860848041005,0.0011152361900192067,0.000232366490500384,3.1957493799740266e-05,0.00011519533193215152,0.0010553314078594223,0.0005906700783039737,0.002541031336645805,0.0010018498143449079,0.00029307736351273205,0.0004723975042984357,0.00030819906407289277
co2,links,urban central gas CHP3,0.22266917253579327,5822.365840828873,5822.295146356886,5822.348614171233,13195.08418854864,15834.152437699717,19988.09325941934,0.19762769742117647,0.1453835033465524,9616.08283368447,22355.295388786373,37243.171725479704,37428.962262246925,36973.474351190554,0.04268628550532665,42.971905437569255,2068.6919335533858,2801.097798789987,12654.440881135548,13555.571535731522,16848.08508591003,0.08181583915537684,0.03845766220223387,5776.651987401083,13685.228176084072,30283.59185636099,35532.01136861917,35425.812341129174,0.03930929916074279,49.6830966822326,2092.587372693737,2880.9203042323747,12721.569378370064,13602.050130544683,16878.94849954631,0.04761268649732217,0.04346901432145557,4614.383255559102,14312.036903358898,29122.389099761236,34257.12481224293,34069.122526864274,0.056446438428750925,57.63454655451317,2158.2529075709735,3093.9831926848974,12831.851850111767,13711.358912383117,16998.280384738937,0.09891529362675995,0.06639527488860396,4126.74911568876,13664.32192893367,28307.63541420066,33367.354896756544,33148.13363943571,0.08021304676206063,69.89272921744599,2107.805349482206,3362.9106507386978,12550.032016744086,13588.325383774012,16445.982749175455,0.0347616385012694,0.041490570838929895,3568.5954412364795,13187.059680990467,28106.783993560985,33507.391431777585,33289.27313788379,0.08189285644555017,89.10341694089861,2043.2215004236616,3425.21623080985,12811.558895238995,14527.678838288684,20844.856547083884,0.07284442176288328,121.58934668054364,3441.9369929492514,12740.992771075109,23686.728855740574,28122.942650486133,27954.586555031063,75.34207028528944,287.79795372704075,2324.710599273864,4391.783535354013,13690.527830862447,15093.061077957744,21939.89970650931,75.34417184559362,287.69541657913913,4963.028022466579,13653.436931380691,24376.920655207887,27228.234164073838,27106.41132501727
